car_id,brand,year,mileage_km,fuel_type,transmission,engine_size,condition,price,sale_date,sale_year,sale_month,sale_day,sale_dayofweek,sale_quarter
697,Mercedes,2005,239836,petrol,automatic,2.78,fair,12679.14,2024-07-15 20:09:22.162162,2024,7,15,0,3
698,Toyota,2011,142091,petrol,manual,4.56,fair,32033.21,2023-06-13 08:57:39.459459,2023,6,13,1,2
699,Bmw,2020,264686,electric,manual,2.75,poor,25221.93,2023-05-16 22:56:34.594594,2023,5,16,1,2
700,Mercedes,2016,45316,diesel,automatic,4.97,good,70213.4,2021-11-23 17:55:18.918918,2021,11,23,1,4
701,Chevrolet,2009,115373,petrol,manual,2.55,excellent,35089.4,2022-09-21 08:07:12.432432,2022,9,21,2,3
702,Honda,2018,39517,diesel,manual,2.91,excellent,55627.62,2024-08-23 05:22:52.972972,2024,8,23,4,3
703,Chevrolet,2024,89689,diesel,manual,1.08,good,36149.7,2024-10-13 09:40:54.054054,2024,10,13,6,4
704,Bmw,2022,204138,hybrid,automatic,1.48,poor,35427.59,2023-06-15 04:49:43.783783,2023,6,15,3,2
705,Toyota,2016,207003,diesel,manual,1.53,excellent,41542.27,2022-02-17 15:42:42.162162,2022,2,17,3,1
706,Chevrolet,2018,41974,petrol,automatic,3.56,poor,23181.31,2023-01-23 15:08:06.486486,2023,1,23,0,1
707,Mercedes,2017,275125,electric,manual,4.57,excellent,63151.73,2021-05-03 00:43:14.594594,2021,5,3,0,2
708,Mercedes,2022,149108,electric,manual,4.87,excellent,75000.0,2024-03-04 09:48:06.486486,2024,3,4,0,1
709,Mercedes,2015,283655,petrol,automatic,2.06,fair,51260.32,2022-11-18 19:53:30.810810,2022,11,18,4,4
710,Hyundai,2007,121563,petrol,automatic,1.33,excellent,21770.97,2022-01-30 09:01:58.918918,2022,1,30,6,1
711,Honda,2015,18209,petrol,manual,3.97,poor,28845.0,2020-11-01 05:56:02.162162,2020,11,1,6,4
712,Bmw,2010,113828,hybrid,manual,2.72,poor,19621.22,2024-03-17 04:52:36.756756,2024,3,17,6,1
713,Mercedes,2010,244962,diesel,manual,1.72,good,40460.71,2020-03-17 18:27:01.621621,2020,3,17,1,1
714,Hyundai,2005,60678,diesel,automatic,3.99,fair,27743.63,2022-10-11 10:40:00.000000,2022,10,11,1,4
715,Hyundai,2008,42179,petrol,automatic,1.91,good,37763.33,2021-06-03 02:28:28.108108,2021,6,3,3,2
716,Mercedes,2021,176202,petrol,manual,4.59,poor,40178.32,2021-12-24 19:40:32.432432,2021,12,24,4,4
717,Toyota,2020,166714,diesel,manual,4.66,poor,22059.29,2020-01-21 02:32:47.567567,2020,1,21,1,1
718,Kia,2013,115359,petrol,automatic,1.69,good,30644.54,2023-01-12 15:55:40.540540,2023,1,12,3,1
719,Toyota,2018,23123,electric,manual,1.95,fair,39420.01,2021-07-04 04:13:41.621621,2021,7,4,6,3
720,Bmw,2020,291387,electric,manual,3.56,excellent,70009.05,2024-06-27 13:28:38.918918,2024,6,27,3,2
721,Toyota,2021,274319,hybrid,automatic,2.08,excellent,48891.55,2021-04-05 14:42:09.729729,2021,4,5,0,2
722,Mercedes,2007,69752,diesel,automatic,3.02,good,42104.33,2022-06-29 06:11:53.513513,2022,6,29,2,2
723,Kia,2021,174470,electric,manual,2.31,fair,33093.87,2023-10-08 08:30:16.216216,2023,10,8,6,4
724,Mercedes,2012,203885,diesel,manual,3.17,fair,31868.4,2020-03-03 03:30:27.027027,2020,3,3,1,1
725,Toyota,2020,154177,hybrid,manual,4.61,good,45389.84,2023-08-20 00:04:19.459459,2023,8,20,6,3
726,Hyundai,2023,266593,hybrid,automatic,2.03,good,33413.54,2024-03-29 23:57:07.027027,2024,3,29,4,1
727,Bmw,2017,156494,hybrid,automatic,4.13,excellent,65928.11,2020-06-11 16:14:24.864864,2020,6,11,3,2
728,Bmw,2024,22953,hybrid,manual,2.17,excellent,75000.0,2023-11-17 13:35:51.351351,2023,11,17,4,4
729,Kia,2007,153600,diesel,automatic,3.01,fair,15821.51,2023-01-09 00:11:31.891891,2023,1,9,0,1
730,Honda,2014,97278,hybrid,automatic,2.22,fair,40443.19,2024-08-10 10:18:22.702702,2024,8,10,5,3
731,Chevrolet,2012,46126,hybrid,automatic,1.09,fair,30878.39,2024-11-06 03:57:50.270270,2024,11,6,2,4
732,Mercedes,2012,190052,electric,automatic,3.81,poor,35583.09,2023-01-03 12:35:18.918918,2023,1,3,1,1
733,Toyota,2012,158043,electric,automatic,1.89,excellent,22986.54,2022-02-01 04:54:03.243243,2022,2,1,1,1
734,Mercedes,2015,238939,diesel,automatic,4.61,poor,28394.59,2020-07-27 08:56:12.972972,2020,7,27,0,3
735,Honda,2005,102463,electric,manual,3.27,good,31426.27,2023-01-30 22:36:23.783783,2023,1,30,0,1
736,Honda,2007,102966,diesel,manual,4.16,fair,32456.58,2024-07-06 16:49:00.540540,2024,7,6,5,3
737,Mercedes,2011,181504,electric,manual,2.54,fair,30304.23,2020-12-22 10:14:03.243243,2020,12,22,1,4
738,Chevrolet,2019,297118,hybrid,automatic,3.15,excellent,42165.03,2024-02-16 22:59:27.567567,2024,2,16,4,1
739,Chevrolet,2019,61697,petrol,manual,4.82,good,39040.92,2022-07-02 21:56:02.162162,2022,7,2,5,3
740,Toyota,2019,239730,petrol,automatic,4.58,good,43186.98,2023-02-16 09:25:02.702702,2023,2,16,3,1
741,Kia,2010,199179,diesel,automatic,2.96,fair,26095.62,2022-06-18 06:59:27.567567,2022,6,18,5,2
742,Hyundai,2006,243294,petrol,manual,3.86,fair,17592.82,2020-05-15 06:13:19.999999,2020,5,15,4,2
743,Honda,2009,151673,hybrid,manual,1.38,poor,14314.55,2022-01-23 01:33:41.621621,2022,1,23,6,1
744,Kia,2021,249914,electric,automatic,2.74,fair,25013.05,2021-11-16 10:27:01.621621,2021,11,16,1,4
745,Kia,2023,37345,hybrid,automatic,3.22,good,51139.54,2022-02-04 20:38:11.891891,2022,2,4,4,1
746,Honda,2019,277491,hybrid,manual,2.82,excellent,44983.63,2023-08-23 15:48:28.108108,2023,8,23,2,3
747,Hyundai,2012,271172,petrol,automatic,3.44,good,34287.97,2021-05-19 11:31:53.513513,2021,5,19,2,2
748,Hyundai,2015,169959,electric,automatic,1.26,excellent,40704.89,2023-10-21 03:34:46.486486,2023,10,21,5,4
749,Chevrolet,2017,133879,hybrid,manual,1.72,poor,19120.29,2023-05-18 18:48:38.918918,2023,5,18,3,2
750,Bmw,2023,229371,diesel,automatic,4.58,fair,46443.99,2021-12-19 08:04:19.459459,2021,12,19,6,4
751,Chevrolet,2018,281262,diesel,manual,2.35,excellent,31592.03,2024-05-05 13:18:33.513513,2024,5,5,6,2
752,Mercedes,2023,213979,petrol,automatic,2.49,fair,45963.25,2022-04-13 11:44:51.891891,2022,4,13,2,2
753,Chevrolet,2009,212325,diesel,automatic,2.08,good,21821.75,2024-08-06 18:34:14.054054,2024,8,6,1,3
754,Chevrolet,2012,258057,petrol,automatic,3.03,good,23172.3,2020-12-15 02:45:45.945945,2020,12,15,1,4
755,Mercedes,2021,271202,diesel,manual,1.86,excellent,44780.71,2023-09-10 22:29:11.351351,2023,9,10,6,3
756,Bmw,2010,250512,diesel,manual,4.57,good,40770.08,2023-06-11 13:05:35.135135,2023,6,11,6,2
757,Chevrolet,2017,138991,diesel,manual,3.21,good,29737.35,2020-06-28 03:03:03.783783,2020,6,28,6,2
758,Hyundai,2020,216445,diesel,manual,1.7,excellent,32334.87,2022-09-26 19:43:25.405405,2022,9,26,0,3
759,Bmw,2018,238879,hybrid,manual,4.87,excellent,55047.56,2024-11-20 18:54:24.864864,2024,11,20,2,4
760,Toyota,2011,114533,electric,automatic,1.57,fair,31321.82,2024-12-29 04:07:55.675675,2024,12,29,6,4
761,Hyundai,2013,33325,electric,manual,4.45,fair,31518.87,2020-06-22 15:26:50.810810,2020,6,22,0,2
762,Toyota,2006,127699,electric,manual,3.26,good,40725.8,2023-04-26 20:23:47.027027,2023,4,26,2,2
763,Hyundai,2020,178644,diesel,manual,2.9,good,31403.78,2023-04-25 00:31:42.702702,2023,4,25,1,2
764,Toyota,2023,194048,electric,manual,1.03,fair,46539.96,2020-12-11 11:01:37.297297,2020,12,11,4,4
765,Mercedes,2019,141146,petrol,automatic,1.5,good,63885.86,2023-09-05 10:52:58.378378,2023,9,5,1,3
766,Bmw,2018,271650,diesel,automatic,2.32,fair,38177.21,2020-03-06 19:14:35.675675,2020,3,6,4,1
767,Honda,2013,283804,diesel,manual,1.4,excellent,33872.89,2023-11-24 21:04:08.648648,2023,11,24,4,4
768,Chevrolet,2019,148825,petrol,manual,2.06,poor,16517.9,2021-11-03 15:22:31.351351,2021,11,3,2,4
769,Chevrolet,2023,40138,petrol,automatic,3.6,fair,34843.79,2023-06-22 12:18:01.081081,2023,6,22,3,2
770,Chevrolet,2016,231603,diesel,automatic,3.22,poor,13385.44,2022-08-15 18:45:45.945945,2022,8,15,0,3
771,Toyota,2007,220249,electric,manual,1.31,fair,27381.04,2021-05-23 03:16:02.162162,2021,5,23,6,2
772,Hyundai,2019,62771,diesel,automatic,1.29,poor,21763.18,2021-01-29 19:27:34.054054,2021,1,29,4,1
773,Toyota,2015,19260,diesel,manual,3.3,fair,42838.88,2024-05-01 21:34:24.864864,2024,5,1,2,2
774,Bmw,2009,180718,electric,manual,2.54,poor,26803.36,2024-05-12 20:46:50.810810,2024,5,12,6,2
775,Honda,2019,254168,petrol,automatic,4.79,poor,18122.61,2023-12-27 18:41:26.486486,2023,12,27,2,4
776,Chevrolet,2005,99179,electric,manual,4.43,poor,12363.59,2021-05-12 04:03:36.216216,2021,5,12,2,2
777,Mercedes,2020,105017,diesel,manual,2.48,poor,32923.22,2024-05-27 11:43:25.405405,2024,5,27,0,2
778,Kia,2010,74344,petrol,manual,1.91,good,32318.61,2020-04-21 11:56:23.783783,2020,4,21,1,2
779,Mercedes,2018,206593,diesel,manual,3.37,fair,39155.63,2022-12-23 13:22:52.972972,2022,12,23,4,4
780,Chevrolet,2013,170110,electric,manual,2.97,excellent,46824.07,2024-05-25 15:51:21.081081,2024,5,25,5,2
781,Toyota,2024,80077,electric,manual,1.08,good,64735.95,2023-08-23 15:48:28.108108,2023,8,23,2,3
782,Kia,2009,125211,electric,automatic,1.23,poor,15553.25,2021-09-15 06:56:34.594594,2021,9,15,2,3
783,Honda,2016,211584,electric,manual,3.39,fair,28170.01,2021-12-24 19:40:32.432432,2021,12,24,4,4
784,Bmw,2013,93361,electric,automatic,2.2,fair,48095.93,2023-06-29 19:46:18.378378,2023,6,29,3,2
785,Honda,2013,54586,hybrid,manual,2.54,fair,36590.91,2020-02-02 21:37:17.837837,2020,2,2,6,1
786,Bmw,2014,299136,petrol,automatic,4.62,fair,32454.26,2020-11-17 16:44:41.081081,2020,11,17,1,4
787,Chevrolet,2022,267671,hybrid,automatic,2.74,fair,33830.15,2023-01-21 19:16:02.162162,2023,1,21,5,1
788,Toyota,2016,169408,electric,automatic,3.9,fair,43241.2,2021-12-22 23:48:28.108108,2021,12,22,2,4
789,Bmw,2013,170323,petrol,automatic,3.47,fair,37500.11,2022-03-22 13:19:59.999999,2022,3,22,1,1
790,Bmw,2008,38172,hybrid,automatic,3.86,fair,51321.95,2021-02-28 01:20:43.243243,2021,2,28,6,1
791,Honda,2024,122155,electric,automatic,4.82,excellent,75000.0,2024-07-28 15:13:52.432432,2024,7,28,6,3
792,Bmw,2008,249983,petrol,manual,1.5,good,23874.05,2020-05-17 02:05:24.324324,2020,5,17,6,2
793,Bmw,2016,224804,diesel,automatic,1.48,excellent,45036.66,2021-04-27 13:07:01.621621,2021,4,27,1,2
794,Chevrolet,2019,122108,electric,manual,2.4,excellent,47059.17,2022-04-09 20:00:43.243243,2022,4,9,5,2
795,Kia,2015,238950,hybrid,manual,2.37,excellent,43354.0,2023-12-24 02:57:17.837837,2023,12,24,6,4
796,Toyota,2005,146000,petrol,manual,1.74,good,24442.56,2023-08-03 13:15:40.540540,2023,8,3,3,3
797,Toyota,2012,171389,electric,manual,3.91,excellent,45954.44,2023-09-03 15:00:54.054054,2023,9,3,6,3
798,Honda,2012,26092,diesel,manual,4.51,good,54580.02,2021-12-01 01:23:36.216216,2021,12,1,2,4
799,Toyota,2018,280657,hybrid,manual,1.64,poor,22265.45,2022-10-26 01:36:34.594594,2022,10,26,2,4
800,Hyundai,2007,205817,electric,automatic,1.44,excellent,37235.79,2024-04-02 15:41:15.675675,2024,4,2,1,2
801,Bmw,2005,100956,hybrid,manual,4.84,fair,38443.14,2022-07-12 01:16:23.783783,2022,7,12,1,3
802,Hyundai,2015,75832,hybrid,automatic,4.49,good,55195.68,2021-10-30 23:38:22.702702,2021,10,30,5,4
803,Kia,2018,219326,diesel,automatic,3.02,poor,17461.85,2020-09-18 09:06:18.378378,2020,9,18,4,3
804,Bmw,2008,145961,diesel,automatic,2.98,fair,32147.43,2024-06-03 19:11:42.702702,2024,6,3,0,2
805,Toyota,2009,272889,electric,manual,2.89,good,23205.45,2020-05-04 07:00:54.054054,2020,5,4,0,2
806,Hyundai,2012,100865,hybrid,automatic,1.69,good,33179.6,2020-06-28 03:03:03.783783,2020,6,28,6,2
807,Honda,2016,194312,petrol,manual,2.55,poor,18463.27,2021-12-22 23:48:28.108108,2021,12,22,2,4
808,Hyundai,2007,164725,electric,manual,4.19,fair,27097.63,2020-02-13 20:49:43.783783,2020,2,13,3,1
809,Honda,2024,188075,diesel,automatic,4.68,fair,34644.53,2024-09-26 22:52:15.135135,2024,9,26,3,3
810,Mercedes,2018,188843,diesel,automatic,1.72,good,46067.67,2024-06-14 18:24:08.648648,2024,6,14,4,2
811,Chevrolet,2005,14776,hybrid,manual,1.05,excellent,34545.44,2022-05-05 10:09:43.783783,2022,5,5,3,2
812,Honda,2024,127281,electric,manual,3.64,poor,28935.52,2022-06-01 20:10:48.648648,2022,6,1,2,2
813,Hyundai,2012,67050,diesel,automatic,3.31,good,42355.37,2022-10-27 21:28:38.918918,2022,10,27,3,4
814,Chevrolet,2023,100816,hybrid,manual,1.55,good,38063.27,2020-10-01 04:10:48.648648,2020,10,1,3,4
815,Toyota,2005,199172,electric,automatic,3.93,poor,11717.81,2020-09-18 09:06:18.378378,2020,9,18,4,3
816,Bmw,2013,242782,electric,manual,1.6,poor,18416.3,2022-11-04 04:56:56.216216,2022,11,4,4,4
817,Hyundai,2020,208374,hybrid,automatic,3.89,good,36064.18,2020-03-10 10:58:44.324324,2020,3,10,1,1
818,Hyundai,2007,163506,electric,automatic,2.8,excellent,27020.48,2020-07-16 09:43:47.027027,2020,7,16,3,3
819,Kia,2024,115414,electric,automatic,2.35,fair,39143.12,2023-06-18 20:33:52.432432,2023,6,18,6,2
820,Bmw,2018,289860,diesel,manual,2.01,poor,21456.77,2020-03-15 22:34:57.297297,2020,3,15,6,1
821,Toyota,2009,178864,petrol,manual,2.29,fair,16294.36,2020-12-04 03:33:19.999999,2020,12,4,4,4
822,Toyota,2013,226358,diesel,automatic,2.01,excellent,29088.15,2024-09-03 04:35:18.918918,2024,9,3,1,3
823,Hyundai,2014,88002,hybrid,manual,1.62,good,37371.7,2021-12-26 15:32:36.756756,2021,12,26,6,4
824,Bmw,2011,223873,diesel,manual,2.62,good,28189.38,2021-02-09 18:39:59.999999,2021,2,9,1,1
825,Bmw,2005,60600,petrol,manual,2.47,excellent,60164.29,2023-03-03 00:21:37.297297,2023,3,3,4,1
826,Hyundai,2021,122122,petrol,manual,1.97,good,46514.52,2020-08-29 06:33:30.810810,2020,8,29,5,3
827,Bmw,2010,42017,diesel,automatic,4.17,poor,30459.61,2020-10-23 02:35:40.540540,2020,10,23,4,4
828,Bmw,2007,12121,diesel,automatic,2.64,good,45082.33,2021-01-26 03:43:25.405405,2021,1,26,1,1
829,Toyota,2011,171256,hybrid,manual,4.76,poor,21668.47,2023-08-30 23:16:45.405405,2023,8,30,2,3
830,Bmw,2021,232606,petrol,manual,2.03,excellent,58701.23,2021-03-03 17:04:51.891891,2021,3,3,2,1
831,Toyota,2010,106323,petrol,manual,1.9,excellent,44707.7,2024-03-19 00:44:41.081081,2024,3,19,1,1
832,Chevrolet,2009,158043,hybrid,automatic,2.14,poor,8263.77,2023-04-15 21:11:21.081081,2023,4,15,5,2
833,Kia,2022,162670,petrol,automatic,4.26,good,38723.51,2023-10-02 20:54:03.243243,2023,10,2,0,4
834,Bmw,2010,81261,hybrid,manual,1.33,good,47855.84,2022-12-08 22:26:18.378378,2022,12,8,3,4
835,Toyota,2014,169267,hybrid,automatic,2.77,fair,29218.92,2020-01-15 14:56:34.594594,2020,1,15,2,1
836,Mercedes,2019,71068,hybrid,manual,2.67,excellent,75000.0,2020-05-13 10:21:15.675675,2020,5,13,2,2
837,Kia,2019,5570,electric,automatic,2.1,fair,38262.57,2024-10-07 22:04:41.081081,2024,10,7,0,4
838,Hyundai,2018,118838,hybrid,automatic,1.96,excellent,50053.94,2022-06-16 11:07:23.243243,2022,6,16,3,2
839,Kia,2022,287098,electric,automatic,1.65,good,40333.01,2024-07-24 23:29:43.783783,2024,7,24,2,3
840,Chevrolet,2013,106934,hybrid,automatic,4.39,poor,17172.31,2021-04-05 14:42:09.729729,2021,4,5,0,2
841,Toyota,2016,18369,petrol,automatic,2.82,fair,41397.03,2021-02-22 13:44:30.270270,2021,2,22,0,1
842,Toyota,2011,220648,diesel,automatic,1.67,excellent,38133.72,2022-08-04 19:33:20.000000,2022,8,4,3,3
843,Honda,2009,128488,petrol,automatic,1.56,poor,21376.58,2020-11-12 05:08:28.108108,2020,11,12,3,4
844,Hyundai,2009,183756,hybrid,automatic,1.21,excellent,31090.05,2023-04-06 17:50:59.459459,2023,4,6,3,2
845,Kia,2009,16020,electric,automatic,3.88,excellent,61261.74,2020-11-01 05:56:02.162162,2020,11,1,6,4
846,Toyota,2015,12797,hybrid,automatic,4.96,excellent,62512.72,2020-11-04 21:40:10.810810,2020,11,4,2,4
847,Toyota,2022,10321,hybrid,automatic,3.23,excellent,75000.0,2021-12-17 12:12:15.135135,2021,12,17,4,4
848,Bmw,2018,157721,petrol,automatic,1.41,fair,47370.67,2024-09-23 07:08:06.486486,2024,9,23,0,3
849,Mercedes,2015,133238,diesel,automatic,1.78,good,29519.69,2023-12-22 07:05:13.513513,2023,12,22,4,4
850,Kia,2008,55617,electric,manual,1.02,fair,25736.87,2023-03-03 00:21:37.297297,2023,3,3,4,1
851,Bmw,2021,82128,hybrid,automatic,1.51,fair,56101.83,2020-12-18 18:29:54.594594,2020,12,18,4,4
852,Chevrolet,2014,196422,diesel,manual,3.02,excellent,30183.72,2022-08-01 03:49:11.351351,2022,8,1,0,3
853,Toyota,2023,269840,diesel,manual,3.05,fair,35086.89,2020-02-21 04:18:01.081081,2020,2,21,4,1
854,Chevrolet,2022,82333,diesel,manual,2.17,poor,21384.04,2020-10-26 18:19:49.189189,2020,10,26,0,4
855,Bmw,2021,267853,hybrid,manual,1.12,good,48335.32,2022-02-08 12:22:20.540540,2022,2,8,1,1
856,Kia,2009,116217,diesel,automatic,3.85,good,32947.7,2021-09-09 19:20:21.621621,2021,9,9,3,3
857,Mercedes,2021,275635,diesel,manual,3.3,good,42220.91,2023-03-28 14:30:37.837837,2023,3,28,1,1
858,Bmw,2019,30506,diesel,manual,4.04,poor,33440.39,2022-06-23 18:35:40.540540,2022,6,23,3,2
859,Chevrolet,2015,234545,hybrid,manual,1.26,poor,17924.2,2021-10-27 07:54:14.054054,2021,10,27,2,4
860,Chevrolet,2007,14658,petrol,automatic,2.72,poor,21350.59,2024-02-29 18:03:57.837837,2024,2,29,3,1
861,Hyundai,2009,249220,petrol,automatic,1.42,good,25626.29,2021-09-15 06:56:34.594594,2021,9,15,2,3
862,Toyota,2013,286472,hybrid,manual,2.47,fair,23003.81,2022-07-01 02:03:57.837837,2022,7,1,4,3
863,Bmw,2008,234348,diesel,manual,2.06,poor,20710.17,2023-04-14 01:19:16.756756,2023,4,14,4,2
864,Toyota,2015,10924,electric,automatic,3.02,good,72975.38,2022-07-21 04:36:45.405405,2022,7,21,3,3
865,Mercedes,2022,136120,electric,automatic,4.12,poor,38715.28,2021-08-18 20:55:29.729729,2021,8,18,2,3
866,Hyundai,2009,223698,diesel,automatic,1.88,fair,20007.57,2021-01-29 19:27:34.054054,2021,1,29,4,1
867,Chevrolet,2022,164130,petrol,automatic,4.64,fair,30401.46,2021-07-02 08:21:37.297297,2021,7,2,4,3
868,Kia,2005,98164,petrol,automatic,3.43,fair,25726.08,2020-08-27 10:41:26.486486,2020,8,27,3,3
869,Toyota,2009,75172,diesel,automatic,4.09,poor,22139.3,2024-01-07 17:53:52.432432,2024,1,7,6,1
870,Toyota,2024,75627,hybrid,manual,2.18,excellent,75000.0,2020-05-06 02:52:58.378378,2020,5,6,2,2
871,Honda,2023,205239,diesel,automatic,3.53,fair,32463.13,2021-04-03 18:50:05.405405,2021,4,3,5,2
872,Bmw,2005,160854,diesel,automatic,1.89,fair,33063.42,2022-01-26 17:17:50.270270,2022,1,26,2,1
873,Toyota,2022,281937,electric,automatic,4.66,fair,33700.61,2023-12-07 16:08:38.918918,2023,12,7,3,4
874,Kia,2017,119147,electric,automatic,3.66,excellent,51733.67,2022-03-22 13:19:59.999999,2022,3,22,1,1
875,Kia,2007,122063,petrol,automatic,3.41,excellent,36421.28,2024-05-18 08:23:03.783783,2024,5,18,5,2
876,Honda,2024,167207,petrol,automatic,2.17,excellent,65981.5,2020-11-26 20:05:02.702702,2020,11,26,3,4
877,Chevrolet,2011,55195,electric,manual,1.06,good,33188.15,2020-10-30 10:03:57.837837,2020,10,30,4,4
878,Bmw,2015,178142,hybrid,manual,4.21,fair,19018.57,2020-06-13 12:06:29.189189,2020,6,13,5,2
879,Mercedes,2015,222958,petrol,automatic,1.17,poor,14811.4,2023-07-27 05:47:23.243243,2023,7,27,3,3
880,Hyundai,2013,163413,electric,automatic,1.49,fair,24726.81,2024-04-15 10:45:45.945945,2024,4,15,0,2
881,Kia,2022,108050,hybrid,manual,1.67,good,52803.37,2022-08-26 17:58:11.891891,2022,8,26,4,3
882,Kia,2006,253754,petrol,automatic,3.17,fair,12237.85,2020-03-10 10:58:44.324324,2020,3,10,1,1
883,Mercedes,2016,238962,diesel,manual,3.34,poor,28145.38,2020-08-16 11:29:00.540540,2020,8,16,6,3
884,Chevrolet,2012,285980,diesel,manual,4.17,fair,13097.94,2022-04-02 12:32:25.945945,2022,4,2,5,2
885,Mercedes,2016,258519,electric,manual,2.16,poor,27826.91,2020-11-10 09:16:23.783783,2020,11,10,1,4
886,Bmw,2024,165400,petrol,automatic,4.55,fair,49379.99,2023-04-06 17:50:59.459459,2023,4,6,3,2
887,Kia,2023,172091,electric,manual,4.52,poor,25167.09,2023-10-08 08:30:16.216216,2023,10,8,6,4
888,Toyota,2009,189326,diesel,manual,2.59,fair,25519.93,2021-02-04 07:03:47.027027,2021,2,4,3,1
889,Bmw,2020,230855,hybrid,automatic,4.93,fair,39262.62,2023-03-10 07:49:54.594594,2023,3,10,4,1
890,Honda,2014,201873,hybrid,automatic,2.73,excellent,49740.2,2020-04-14 04:28:06.486486,2020,4,14,1,2
891,Honda,2019,296068,diesel,manual,3.82,good,34578.68,2023-04-19 12:55:29.729729,2023,4,19,2,2
892,Mercedes,2019,96023,petrol,automatic,4.02,fair,52096.2,2022-05-18 05:14:14.054054,2022,5,18,2,2
893,Kia,2023,89964,diesel,automatic,3.91,good,45552.38,2022-04-11 15:52:47.567567,2022,4,11,0,2
894,Honda,2011,257670,diesel,manual,1.69,good,18673.84,2024-02-22 10:35:40.540540,2024,2,22,3,1
895,Toyota,2009,102173,electric,automatic,3.6,good,36665.07,2024-06-22 01:52:25.945945,2024,6,22,5,2
896,Toyota,2009,266578,petrol,manual,2.7,poor,9909.78,2021-10-20 00:25:56.756756,2021,10,20,2,4
897,Mercedes,2022,176216,hybrid,automatic,4.45,poor,42431.52,2024-09-03 04:35:18.918918,2024,9,3,1,3
898,Kia,2021,98285,petrol,manual,2.47,excellent,54787.13,2020-01-01 00:00:00.000000,2020,1,1,2,1
899,Chevrolet,2021,220169,petrol,automatic,3.31,good,30820.49,2021-12-06 12:59:49.189189,2021,12,6,0,4
900,Mercedes,2006,65162,petrol,manual,1.24,good,33785.5,2024-11-11 15:34:03.243243,2024,11,11,0,4
901,Mercedes,2019,39386,hybrid,automatic,1.88,fair,64908.62,2021-09-26 06:09:00.540540,2021,9,26,6,3
902,Mercedes,2020,265925,electric,automatic,2.52,fair,48240.41,2020-12-11 11:01:37.297297,2020,12,11,4,4
903,Mercedes,2006,160600,petrol,manual,1.09,good,29830.37,2022-07-10 05:24:19.459459,2022,7,10,6,3
904,Chevrolet,2009,500000,petrol,manual,3.18,excellent,12532.78,2020-12-13 06:53:41.621621,2020,12,13,6,4
905,Bmw,2018,272805,diesel,automatic,2.85,good,45777.33,2022-07-15 17:00:32.432432,2022,7,15,4,3
906,Mercedes,2014,278183,petrol,manual,2.35,excellent,46862.56,2021-11-03 15:22:31.351351,2021,11,3,2,4
907,Toyota,2013,124005,petrol,manual,2.68,poor,18310.1,2022-01-15 18:05:24.324324,2022,1,15,5,1
908,Bmw,2021,84005,diesel,manual,2.25,fair,53768.06,2024-02-13 07:15:18.918918,2024,2,13,1,1
909,Kia,2009,142852,electric,automatic,1.81,poor,17317.94,2024-08-23 05:22:52.972972,2024,8,23,4,3
910,Mercedes,2007,73064,diesel,manual,2.7,good,48877.17,2024-09-01 08:43:14.594594,2024,9,1,6,3
911,Chevrolet,2020,208286,hybrid,manual,3.8,fair,24674.16,2020-07-31 00:40:21.621621,2020,7,31,4,3
912,Kia,2021,139434,diesel,automatic,2.09,good,43379.69,2020-08-31 02:25:35.135135,2020,8,31,0,3
913,Chevrolet,2010,241927,electric,manual,4.29,fair,24321.3,2020-04-14 04:28:06.486486,2020,4,14,1,2
914,Bmw,2007,13461,diesel,manual,3.41,good,49803.99,2022-10-11 10:40:00.000000,2022,10,11,1,4
915,Mercedes,2017,185822,electric,automatic,1.99,good,56791.26,2023-06-04 05:37:17.837837,2023,6,4,6,2
916,Chevrolet,2005,145789,diesel,automatic,3.64,fair,20855.08,2023-05-11 11:20:21.621621,2023,5,11,3,2
917,Hyundai,2015,46723,electric,automatic,1.65,poor,32133.77,2020-11-10 09:16:23.783783,2020,11,10,1,4
918,Hyundai,2023,12554,hybrid,manual,1.91,good,50587.33,2024-02-22 10:35:40.540540,2024,2,22,3,1
919,Chevrolet,2007,221444,petrol,automatic,1.53,excellent,24394.19,2024-01-27 20:26:39.999999,2024,1,27,5,1
920,Chevrolet,2010,289502,electric,automatic,4.19,good,31742.94,2020-09-27 12:26:39.999999,2020,9,27,6,3
921,Honda,2007,21924,hybrid,automatic,3.57,excellent,51485.7,2020-05-24 09:33:41.621621,2020,5,24,6,2
922,Toyota,2015,83257,diesel,automatic,2.74,fair,39555.5,2024-06-05 15:03:47.027027,2024,6,5,2,2
923,Chevrolet,2007,167503,petrol,manual,1.5,excellent,18275.32,2021-01-22 11:59:16.756756,2021,1,22,4,1
924,Bmw,2023,272884,diesel,manual,4.54,excellent,58485.4,2021-01-04 05:18:33.513513,2021,1,4,0,1
925,Toyota,2016,192227,hybrid,manual,4.78,good,43766.08,2023-10-26 15:10:59.459459,2023,10,26,3,4
926,Hyundai,2016,51201,petrol,manual,3.31,excellent,50268.28,2021-02-20 17:52:25.945945,2021,2,20,5,1
927,Toyota,2012,81596,petrol,manual,4.3,poor,20665.53,2023-05-18 18:48:38.918918,2023,5,18,3,2
928,Kia,2005,82290,electric,automatic,2.36,poor,21761.41,2021-02-17 02:08:17.297297,2021,2,17,2,1
